Query_number,doc_number
1036784,60513
1036784,251865
1036784,251341
1036782,117487
1036782,247610
1036782,211450
1036782,240646
1036782,252609
1036782,374913
1036782,98835
1036782,369836
1036782,485194
1036782,170551
1036627,24917
1036627,284542
1036627,255989
1036627,412415
1036627,107363
1036627,322025
1036627,6043
1036627,241249
1036627,80739
1036627,338560
1102177,123469
1102177,323855
1102177,220933
1102177,227957
1102177,297426
1102177,282156
1102177,224206
1102177,417722
1102177,29879
1102177,233744
1036385,276042
1036385,193016
1036385,21962
1036385,82954
1036385,498594
1036385,192648
1036385,366313
1036385,393108
1036385,332228
1036385,4855
1036380,335963
1036380,455607
1036380,249529
1036380,452223
1036380,440132
1036380,229277
1036380,89331
1036380,360254
1036380,408856
1036380,250833
1036244,324848
1036244,194926
1036244,2219
1036244,181103
1036244,174885
1036244,93463
1036244,333590
1036244,10143
1036244,431459
1036244,167545
1036214,237801
1036214,396009
1036214,319766
1036214,16809
1036214,187266
1036214,254178
1036214,344772
1036214,467569
1036214,37355
1036214,15258
1036005,311394
1036005,190792
1036005,477853
1036005,263903
1036005,457944
1036005,295688
1036005,320106
1036005,105627
1036005,399926
1036005,359643
1035931,91388
1035931,457486
1035931,396851
1035931,53710
1035931,394289
1035931,231513
1035931,468091
1035931,17835
1035931,169506
1035931,402354
1035874,192320
1035874,324847
1035874,179644
1035874,195558
1035874,275703
1035874,283274
1035874,171996
1035874,356608
1035874,59436
1035874,157862
1035805,412193
1035805,399582
1035805,368345
1035805,369727
1035805,374285
1035805,400439
1035805,310423
1035805,120282
1035805,27835
1035805,78565
1035719,407595
1035719,185372
1035719,352112
1035719,363337
1035719,243440
1035719,87299
1035719,279153
1035719,477930
1035719,89273
1035719,320625
1035535,458861
1035535,417088
1035535,155900
1035535,196876
1035535,214307
1035535,26161
1035535,22266
1035535,250397
1035535,152566
1035535,44868
1035383,119049
1035383,368987
1035383,412323
1035383,255217
1035383,154286
1035383,445642
1035383,155427
1035383,445839
1035383,490792
1035383,401787
1035379,190051
1035379,331600
1035379,402736
1035379,7906
1035379,405053
1035379,226373
1035379,427704
1035379,395342
1035379,419397
1035379,487668
1035367,462615
1035367,99236
1035367,267900
1035367,83664
1035367,372029
1035367,152978
1035367,398500
1035367,110864
1035367,330688
1035367,73915
1035321,67197
1035321,231675
1035321,335504
1035321,942
1035321,169569
1035321,62059
1035321,326060
1035321,156748
1035321,218819
1035321,362447
1035278,405532
1035278,138377
1035278,395637
1035278,128209
1035278,465830
1035278,98208
1035278,412069
1035278,350439
1035278,379748
1035278,299826
1035247,71236
1035247,390916
1035247,303804
1035247,332819
1035247,495679
1035247,466632
1035247,137825
1035247,390752
1035247,478600
1035247,84889
1035006,11608
1035006,270629
1035006,115076
1035006,448894
1035006,56406
1035006,343049
1035006,378407
1035006,16677
1035006,463181
1035006,302632
1034845,179966
1034845,324377
1034845,182633
1034845,143149
1034845,3967
1034845,386877
1034845,366830
1034845,106156
1034845,2019
1034845,159318
1034761,320207
1034761,419086
1034761,184178
1034761,207992
1034761,386381
1034761,488170
1034761,397837
1034761,452919
1034761,91935
1034761,16925
1034703,79182
1034703,469074
1034703,17187
1034703,181485
1034703,333289
1034703,199727
1034703,283545
1034703,140882
1034703,46200
1034703,332863
1034680,463921
1034680,140756
1034680,158423
1034680,431845
1034680,221023
1034680,88205
1034680,298101
1034680,198548
1034680,259507
1034680,440592
1034666,494976
1034666,487870
1034666,57069
1034666,353341
1034666,465630
1034666,161463
1034666,261936
1034666,321254
1034666,130760
1034666,396379
1034595,138570
1034595,16622
1034595,238574
1034595,259292
1034595,54041
1034595,373586
1034595,172482
1034595,173258
1034595,343518
1034595,472908
1034587,156222
1034587,45410
1034587,55235
1034587,184687
1034587,346735
1034587,373327
1034587,404544
1034587,420483
1034587,338936
1034587,413910
1034446,353367
1034446,341280
1034446,371062
1034446,44288
1034446,181711
1034446,41072
1034446,379693
1034446,299087
1034446,360802
1034446,141731
1034409,479672
1034409,161094
1034409,307130
1034409,336384
1034409,151216
1034409,43277
1034409,82822
1034409,475330
1034409,187311
1034409,157227
1034204,457301
1034204,286011
1034204,355414
1034204,455712
1034204,199745
1034204,406338
1034204,486452
1034204,45453
1034204,491417
1034204,198595
1034136,231371
1034136,490433
1034136,501123
1034136,454148
1034136,494303
1034136,39902
1034136,24991
1034136,197676
1034136,414364
1034136,142541
1099914,338401
1099914,252936
1099914,432091
1099914,61730
1099914,416054
1099914,423100
1099914,42787
1099914,298060
1099914,225551
1099914,432066
1033962,343846
1033962,461528
1033962,444416
1033962,119235
1033962,236934
1033962,160395
1033962,17847
1033962,356171
1033962,444911
1033962,97019
1033927,206179
1033927,11279
1033927,322765
1033927,123249
1033927,272902
1033927,330430
1033927,202047
1033927,193143
1033927,377340
1033927,51211
1099911,75467
1099911,34218
1099911,22711
1099911,390802
1099911,391345
1099911,58072
1099911,460978
1099911,267743
1099911,203102
1099911,419316
1033725,123220
1033725,294800
1033725,56595
1033725,88724
1033725,91337
1033725,322015
1033725,180066
1033725,409104
1033725,165123
1033725,349747
1033718,188296
1033718,388951
1033718,56512
1033718,372599
1033718,379879
1033718,72675
1033718,353027
1033718,146698
1033718,63678
1033718,568
1033652,390212
1033652,341870
1033652,52541
1033652,56347
1033652,474817
1033652,110157
1033652,461189
1033652,428526
1033652,328645
1033652,207898
1033534,494175
1033534,287829
1033534,18161
1033534,172294
1033534,44639
1033534,57495
1033534,321135
1033534,287800
1033534,216385
1033534,280163
1033398,365154
1033398,442628
1033398,216756
1033398,284176
1033398,52965
1033398,107783
1033398,354408
1033398,492889
1033398,275807
1033398,125803
1033250,271157
1033250,37158
1033250,36740
1033250,132022
1033250,394436
1033250,172762
1033250,28034
1033250,487998
1033250,432465
1033250,402035
1033249,63981
1033249,482740
1033249,188639
1033249,47875
1033249,243589
1033249,413190
1033249,225559
1033249,380239
1033249,149526
1033249,354224
1033205,490007
1033205,286549
1033205,117689
1033205,6914
1033205,372328
1033205,303882
1033205,307954
1033205,385485
1033205,95294
1033205,202208
1033092,323794
1033092,259393
1033092,261194
1033092,274573
1033092,392380
1033092,474059
1033092,133509
1033092,458179
1033092,453105
1033092,388365
1032822,96498
1032822,394607
1032822,440428
1032822,350886
1032822,492214
1032822,98136
1032822,195798
1032822,91151
1032822,465521
1032822,362330
1032758,435916
1032758,439857
1032758,492955
1032758,176631
1032758,242002
1032758,38362
1032758,250783
1032758,165428
1032758,19177
1032758,253308
1032341,439275
1032341,268372
1032341,317787
1032341,267815
1032341,357217
1032341,110896
1032341,399636
1032341,6344
1032341,175574
1032341,235621
1032281,108699
1032281,235493
1032281,354251
1032281,387892
1032281,497493
1032281,299097
1032281,203846
1032281,494889
1032281,382239
1032281,98538
1099888,439400
1099888,446473
1099888,388816
1099888,49960
1099888,382366
1099888,440313
1099888,211430
1099888,336698
1099888,501199
1099888,435609
1032198,213470
1032198,353621
1032198,81817
1032198,423480
1032198,195146
1032198,153602
1032198,112618
1032198,340697
1032198,379885
1032198,212883
1032182,86903
1032182,130534
1032182,26537
1032182,196326
1032182,461420
1032182,273199
1032182,188244
1032182,389279
1032182,342324
1032182,102226
1032019,187988
1032019,403795
1032019,358910
1032019,458745
1032019,80636
1032019,336588
1032019,32338
1032019,384557
1032019,447360
1032019,170926
1031976,256624
1031976,440619
1031976,459774
1031976,96950
1031976,95169
1031976,193061
1031976,480159
1031976,316471
1031976,424898
1031976,299279
1031861,295636
1031861,270963
1031861,374916
1031861,248261
1031861,188146
1031861,356286
1031861,381729
1031861,94273
1031861,141905
1031861,337213
1031684,309083
1031684,234781
1031684,208266
1031684,199310
1031684,213762
1031684,6731
1031684,128948
1031684,74525
1031684,186636
1031684,273609
1031682,299080
1031682,27581
1031682,224641
1031682,122117
1031682,397405
1031682,111262
1031682,42689
1031682,66076
1031682,28996
1031682,479489
1031054,143053
1031054,497364
1031054,127605
1031054,319351
1031054,97700
1031054,125699
1031054,63042
1031054,4174
1031054,334279
1031054,68922
1031033,466599
1031033,213657
1031033,263287
1031033,26887
1031033,194685
1031033,44011
1031033,13459
1031033,102479
1031033,121833
1031033,333115
1031032,444305
1031032,71152
1031032,394765
1031032,393067
1031032,164322
1031032,241918
1031032,77232
1031032,232063
1031032,428547
1031032,420017
1030924,354404
1030924,26918
1030924,221331
1030924,298452
1030924,182719
1030924,232783
1030924,114320
1030924,309597
1030924,205011
1030924,169871
1030823,417579
1030823,350183
1030823,348548
1030823,278007
1030823,341399
1030823,498955
1030823,30342
1030823,343987
1030823,196025
1030823,135273
1030722,381270
1030722,474924
1030722,256402
1030722,476414
1030722,100680
1030722,127290
1030722,480906
1030722,256795
1030722,437289
1030722,476716
1030623,112727
1030623,360325
1030623,293320
1030623,303656
1030623,314204
1030623,438672
1030623,140423
1030623,221653
1030623,99534
1030623,69417
1099859,224512
1099859,105689
1099859,304585
1099859,158462
1099859,340387
1099859,376404
1099859,377384
1099859,182582
1099859,497834
1099859,7846
1030381,149360
1030381,201696
1030381,467434
1030381,224312
1030381,169407
1030381,162641
1030381,59788
1030381,76441
1030381,489560
1030381,97201
1099855,126188
1099855,142537
1099855,214343
1099855,164307
1099855,275965
1099855,478392
1099855,251843
1099855,373135
1099855,489063
1099855,377568
1030378,280678
1030378,119939
1030378,60007
1030378,343430
1030378,178689
1030378,347100
1030378,267028
1030378,398265
1030378,138746
1030378,449507
1030324,240346
1030324,108852
1030324,63928
1030324,428692
1030324,208085
1030324,329954
1030324,375588
1030324,444724
1030324,300008
1030324,70078
1030176,16350
1030176,393305
1030176,362708
1030176,310054
1030176,19497
1030176,46577
1030176,98293
1030176,232784
1030176,362303
1030176,59840
1029909,148623
1029909,265327
1029909,261553
1029909,295897
1029909,261207
1029909,20788
1029909,463895
1029909,80155
1029909,349778
1029909,46300
1029908,114701
1029908,300189
1029908,52036
1029908,264604
1029908,105113
1029908,356418
1029908,131585
1029908,53028
1029908,168454
1029908,367500
1029772,315642
1029772,282341
1029772,386837
1029772,78674
1029772,453247
1029772,423300
1029772,71749
1029772,101716
1029772,85462
1029772,170280
1029617,109913
1029617,268021
1029617,136796
1029617,224838
1029617,158785
1029617,253624
1029617,38942
1029617,331925
1029617,205096
1029617,238449
1029552,425704
1029552,489088
1029552,45254
1029552,118804
1029552,346823
1029552,330946
1029552,386265
1029552,484354
1029552,296783
1029552,65227
1029544,177129
1029544,49297
1029544,338828
1029544,431387
1029544,419436
1029544,374553
1029544,202384
1029544,245329
1029544,75741
1029544,339478
1029492,164134
1029492,61140
1029492,304502
1029492,180552
1029492,348059
1029492,51011
1029492,501320
1029492,23940
1029492,408336
1029492,199400
1099836,421771
1099836,377347
1099836,469321
1099836,342876
1099836,475960
1099836,326842
1099836,421878
1099836,114990
1099836,194176
1099836,6100
1099834,375477
1099834,107458
1099834,465357
1099834,323821
1099834,497972
1099834,403002
1099834,221375
1099834,141550
1099834,111270
1099834,144563
1029124,66396
1029124,264525
1029124,459745
1029124,77907
1029124,156007
1029124,237203
1029124,448794
1029124,100378
1029124,423872
1029124,287454
1029058,254960
1029058,170057
1029058,388815
1029058,306463
1029058,296478
1029058,288535
1029058,424396
1029058,193684
1029058,372977
1029058,39128
1029031,173986
1029031,307776
1029031,373806
1029031,117817
1029031,107944
1029031,457564
1029031,335492
1029031,143347
1029031,269759
1029031,351445
1029030,385819
1029030,369634
1029030,491049
1029030,163533
1029030,63692
1029030,237455
1029030,238009
1029030,29224
1029030,153810
1029030,397164
1029003,458800
1029003,107952
1029003,78136
1029003,180320
1029003,432441
1029003,301809
1029003,299782
1029003,167106
1029003,158584
1029003,150554
1028796,103733
1028796,49883
1028796,106717
1028796,398081
1028796,58913
1028796,484850
1028796,9899
1028796,352364
1028796,207114
1028796,94038
1028755,428173
1028755,362725
1028755,306600
1028755,79780
1028755,250100
1028755,332117
1028755,141025
1028755,179432
1028755,339579
1028755,486942
1028753,22897
1028753,280109
1028753,59521
1028753,88439
1028753,386850
1028753,152484
1028753,469792
1028753,95652
1028753,200433
1028753,342250
1099823,203273
1099823,269696
1099823,110208
1099823,276132
1099823,261143
1099823,145621
1099823,238339
1099823,2215
1099823,489181
1099823,441991
1028711,317882
1028711,50035
1028711,473661
1028711,159701
1028711,76633
1028711,20118
1028711,111717
1028711,392153
1028711,284781
1028711,245750
1028608,442236
1028608,329008
1028608,220479
1028608,113688
1028608,13644
1028608,9358
1028608,146435
1028608,81504
1028608,422194
1028608,473455
1028598,16631
1028598,196494
1028598,476525
1028598,73232
1028598,104107
1028598,59159
1028598,414244
1028598,298916
1028598,297522
1028598,290175
1028538,170453
1028538,139363
1028538,27717
1028538,407089
1028538,231620
1028538,402378
1028538,494534
1028538,128440
1028538,256110
1028538,393223
1099816,261079
1099816,188695
1099816,159670
1099816,439479
1099816,262772
1099816,395753
1099816,151565
1099816,33446
1099816,165119
1099816,184571
1028179,10039
1028179,406130
1028179,56720
1028179,238495
1028179,55764
1028179,127834
1028179,269240
1028179,201588
1028179,25471
1028179,498676
1028098,440602
1028098,124470
1028098,178746
1028098,90227
1028098,223167
1028098,216349
1028098,72300
1028098,313325
1028098,420435
1028098,54672
1027919,88573
1027919,343714
1027919,491094
1027919,422527
1027919,76394
1027919,358703
1027919,95790
1027919,445426
1027919,229040
1027919,330130
1027817,297286
1027817,381285
1027817,494136
1027817,256745
1027817,305027
1027817,65085
1027817,17777
1027817,385222
1027817,332770
1027817,367787
1027812,238716
1027812,232163
1027812,473518
1027812,360125
1027812,215576
1027812,6295
1027812,472258
1027812,203661
1027812,420630
1027812,361077
1102163,188692
1102163,190373
1102163,287578
1102163,60278
1102163,262613
1102163,279455
1102163,204797
1102163,22850
1102163,70071
1102163,22213
1027373,235388
1027373,439896
1027373,65624
1027373,299899
1027373,195600
1027373,410185
1027373,336619
1027373,361987
1027373,436895
1027373,229671
1099806,197094
1099806,23683
1099806,114086
1099806,330532
1099806,251574
1099806,278664
1099806,435295
1099806,209871
1099806,129424
1099806,376821
1099805,43620
1099805,325634
1099805,46912
1099805,170237
1099805,144010
1099805,60096
1099805,468425
1099805,144827
1099805,456142
1099805,438396
1027178,429962
1027178,290625
1027178,286029
1027178,54109
1027178,211769
1027178,275752
1027178,326813
1027178,348868
1027178,114373
1027178,414643
1026991,96652
1026991,18212
1026991,60398
1026991,499561
1026991,26025
1026991,29625
1026991,368679
1026991,196326
1026991,482924
1026991,291742
1026799,291518
1026799,172367
1026799,259309
1026799,240461
1026799,422398
1026799,152012
1026799,112124
1026799,155381
1026799,32314
1026799,223287
1026768,139337
1026768,72545
1026768,84405
1026768,42796
